Date,Artist,Song Name,Director,Video,Type,Release,Full Name,Date of Birth,Group,Country,Birthplace,Gender,Debut,Company,Fanclub Name,Active,Members,Orig. Memb.
4/18/2019,Young-jae,Another Night,,https://youtu.be/GPohNpbNP4M,Boy Solo,Major,Yoo Youngjae,1/24/1994,B.A.P,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
4/18/2019,Lee Gikwang,Nothing,,https://youtu.be/zgiOGE6_NPI,Boy Solo,Major,Lee Gikwang,3/30/1990,Highlight,South Korea,Gwangju,M,NaN,NaN,NaN,NaN,1.0,1.0
4/17/2019,Kisum,Say Hi feat. Woody,,https://youtu.be/ORC3tUxn5XI,Girl Solo,Major,Jong Hyeryung,1/20/1994,,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
4/14/2019,Seongri,That's You,,https://youtu.be/NS0Fkympr_w,Boy Solo,Major,Kim Seongri,4/6/1994,,South Korea,Andong,M,NaN,NaN,NaN,NaN,1.0,1.0
3/22/2019,Taeyeon,4 Seasons,,https://youtu.be/4HG_CJzyX6A,Girl Solo,Major,Kim Taeyeon,3/9/1989,SNSD,South Korea,Jeonju,F,NaN,NaN,NaN,NaN,1.0,1.0
3/14/2019,Yeri,Dear Diary,,https://youtu.be/mE4hSQ7j0M,Girl Solo,Minor,Kim Yerim,3/5/1999,Red Velvet,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
3/13/2019,Park Bom,Spring,,https://youtu.be/dnQflYjicms,Girl Solo,Major,Park Bom,3/24/1984,2NE1,South Korea,,F,NaN,NaN,NaN,NaN,1.0,1.0
3/8/2019,Hong Jinyoung,Love Tonight,,https://youtu.be/5zONW_hyI5A,Girl Solo,Major,Hong Jinyoung,8/9/1985,,South Korea,Gwangju,F,NaN,NaN,NaN,NaN,1.0,1.0
3/5/2019,Ravi,Tuxedo,,https://youtu.be/INfkvoXqYzY,Boy Solo,Major,Kim Wonsik,2/15/1993,VIXX,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
3/5/2019,DALsooobin,Katchup,,https://youtu.be/kT3n1tja5yQ,Girl Solo,Major,Park Subin,2/12/1994,Dal Shabet,South Korea,Gwangju,F,NaN,NaN,NaN,NaN,1.0,1.0
3/4/2019,Jang Dongwoo,News,,https://youtu.be/0Sn3s1PMl70,Boy Solo,Major,,,,,,,NaN,NaN,NaN,NaN,1.0,1.0
3/4/2019,Jang Dongwoo,Party Girl,,https://youtu.be/19XLIdOMZUY,Boy Solo,Major,,,,,,,NaN,NaN,NaN,NaN,1.0,1.0
3/4/2019,Jisook,Big Dipper,Cinefiti,https://youtu.be/gjQgIlyB6pM,Girl Solo,Minor,Kim Jisook,7/18/1990,Rainbow,South Korea,Suwon,F,NaN,NaN,NaN,NaN,1.0,1.0
3/3/2019,Key,I Wanna Be feat. Soyeon,,https://youtu.be/_E5JtAcc3cY,Boy Solo,Major,Kim Kibum,9/23/1991,SHINee,South Korea,Daegu,M,NaN,NaN,NaN,NaN,1.0,1.0
2/27/2019,Yoochun,Slow Dance,,https://youtu.be/a6dO_o5PmI0,Boy Solo,Major,Park Yoochun,7/4/1986,JYJ,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
2/25/2019,Giant Pink,Mirror Mirror,,https://youtu.be/4ohhl6ONdDk,Girl Solo,Major,Park Yunha,4/23/1991,,South Korea,Busan,F,NaN,NaN,NaN,NaN,1.0,1.0
2/22/2019,Yukika,Neon,,https://youtu.be/67jSYCSrnE4,Girl Solo,Major,,,,,,,NaN,NaN,NaN,NaN,1.0,1.0
2/20/2019,U Sung Eun,Deep,,https://youtu.be/YZXtYFCNpz0,Girl Solo,Major,,,,,,,NaN,NaN,NaN,NaN,1.0,1.0
2/20/2019,Hyomin,Allure,,https://youtu.be/LzFhhCxz2Zg,Girl Solo,Major,Park Sunyoung,5/30/1989,T-ara,South Korea,Busan,F,NaN,NaN,NaN,NaN,1.0,1.0
2/18/2019,MiSO,On and On,,https://youtu.be/bVxe8_8RsjQ,Girl Solo,Major,Kim Miso,2/4/1995,,South Korea,Gyeonggi-do,F,NaN,NaN,NaN,NaN,1.0,1.0
2/18/2019,Nichkhun,Lucky Charm,,https://youtu.be/yNe39XGY9YU,Boy Solo,Minor,Nichkhun Horvejkul,6/24/1988,2PM,Thailand,California,M,NaN,NaN,NaN,NaN,1.0,1.0
2/11/2019,Taemin,WANT,Rigend Film,https://youtu.be/-OfOkiVFmhM,Boy Solo,Major,Lee Taemin,7/18/1993,SHINee,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
2/6/2019,Lafee,Hello,,https://youtu.be/_0-XV27zTHA,Girl Solo,Major,,,,,,,NaN,NaN,NaN,NaN,1.0,1.0
2/5/2019,Yesung,Because I Love You,,https://youtu.be/ZSAEHKQYIOo,Boy Solo,Japanese,Kim Jongwoon,8/24/1984,Super Junior,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
1/19/2019,Hyomin,U Um U Um,,https://youtu.be/yDWei1-exJU,Girl Solo,Major,Park Sunyoung,5/30/1989,T-ara,South Korea,Busan,F,NaN,NaN,NaN,NaN,1.0,1.0
1/15/2019,HUTA,Ya,,https://youtu.be/iqoclLIdcA0,Boy Solo,Major,Lee Minhyuk,11/29/1990,BtoB,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
1/8/2019,Luna,Do You Love Me feat. George,,https://youtu.be/qXDwvvoCRwc,Girl Solo,Minor,Park Sunyoung,8/12/1993,f(x),South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
1/4/2019,Ryeowook,Drunk in the Morning,,https://youtu.be/1aLPKmN73Xg,Boy Solo,Minor,Kim Ryeowook,6/21/1987,Super Junior,South Korea,Incheon,M,NaN,NaN,NaN,NaN,1.0,1.0
1/3/2019,Luna,Even So,,https://youtu.be/gyNYCrrYcBY,Girl Solo,Major,Park Sunyoung,8/12/1993,f(x),South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
1/2/2019,Chungha,Gotta Go,,https://youtu.be/L15ZZX9n56M,Girl Solo,Major,Kim Chungha,2/9/1996,,South Korea,Dallas,F,NaN,NaN,NaN,NaN,1.0,1.0
1/1/2019,Ryeowook,I'm not over you,,https://youtu.be/MJRF88ONbBA,Boy Solo,Major,Kim Ryeowook,6/21/1987,Super Junior,South Korea,Incheon,M,NaN,NaN,NaN,NaN,1.0,1.0
12/22/2018,Jiyeon,One Day,,https://youtu.be/td45j4o3ybE,Girl Solo,Minor,Park Jiyeon,6/7/1993,T-ara,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
12/20/2018,BoA,AMOR,,https://youtu.be/o1XOFi42xZM,Girl Solo,Japanese,Kwon Boa,11/5/1989,,South Korea,Guri,F,NaN,NaN,NaN,NaN,1.0,1.0
12/20/2018,Sooyoung,Winter Breath,,https://youtu.be/WdXD32ZW4WE,Girl Solo,Minor,Choi Sooyoung,2/10/1990,SNSD,South Korea,Gwangju,F,NaN,NaN,NaN,NaN,1.0,1.0
12/20/2018,Sori,I'm Ready feat. Jaehyun,,https://youtu.be/Y_2r0r1gnNY,Girl Solo,Major,Kim Sori,7/21/1990,,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
12/16/2018,Eyedi,Caffeine,,https://youtu.be/ZLjs8rfejcU,Girl Solo,Major,Nam Yujin,12/8/1995,,South Korea,Suncheon,F,NaN,NaN,NaN,NaN,1.0,1.0
12/14/2018,Heize,First Sight,,https://youtu.be/hhXDFl6tmVY,Girl Solo,Major,Jang Dahye,8/9/1991,,South Korea,Daegu,F,NaN,NaN,NaN,NaN,1.0,1.0
12/11/2018,Lee Changsub,Gone,,https://youtu.be/EPVqOy1nwnQ,Boy Solo,Minor,Lee Changsub,2/26/1991,BtoB,South Korea,Suwon,M,NaN,NaN,NaN,NaN,1.0,1.0
12/5/2018,Onew,Blue,,https://youtu.be/6150sLpksHU,Boy Solo,Major,Lee Jinki,12/14/1989,SHINee,South Korea,Gwangmyeong,M,NaN,NaN,NaN,NaN,1.0,1.0
12/1/2018,Jung Daehyun,Baby,,https://youtu.be/4jo4RrjTH7w,Boy Solo,Minor,Jung Daehyun,6/28/1993,B.A.P,South Korea,Busan,M,NaN,NaN,NaN,NaN,1.0,1.0
11/30/2018,Minzy,All Of You Say,,https://youtu.be/v_TqpWGYXeI,Girl Solo,English,Kong Minji,1/18/1994,2NE1,South Korea,,F,NaN,NaN,NaN,NaN,1.0,1.0
11/27/2018,Yubin,Thank U Soooo Much,FantazyLab,https://youtu.be/eiCDZYdPmys,Girl Solo,Major,Kim Yubin,10/4/1988,Wonder Girls,South Korea,Gwangju,F,NaN,NaN,NaN,NaN,1.0,1.0
11/26/2018,MINO,FIANC?,,https://youtu.be/NY8VGNft-Zc,Boy Solo,Major,Song Minho,3/30/1993,WINNER,South Korea,Yongin,M,NaN,NaN,NaN,NaN,1.0,1.0
11/26/2018,Key,One of Those Nights feat. Crush,,https://youtu.be/TZWSW90lybM,Boy Solo,Major,Kim Kibum,9/23/1991,SHINee,South Korea,Daegu,M,NaN,NaN,NaN,NaN,1.0,1.0
11/23/2018,BM,Better Myself,,https://youtu.be/xliR1v7Ke5c,Boy Solo,Minor,Matthew Kim,10/20/1992,KARD,South Korea,,M,NaN,NaN,NaN,NaN,1.0,1.0
11/23/2018,Elkie,I Dream,,https://youtu.be/l2QZrVp4mpI,Girl Solo,Major,Chong Ting Yan,11/2/1998,CLC,Hong Kong,Hong Kong,F,NaN,NaN,NaN,NaN,1.0,1.0
11/22/2018,Sam Kim,It's You (Feat.ZICO),,https://youtu.be/3Uyl_ifBiLE,Boy Solo,Major,Samuel Kim,1/17/2002,,South Korea,Los Angeles,M,NaN,NaN,NaN,NaN,1.0,1.0
11/13/2018,Hyoyeon,Punk Right Now,,https://youtu.be/ZOxlPu_rizU,Girl Solo,Major,Kim Hyoyeon,9/22/1989,SNSD,South Korea,Incheon,F,NaN,NaN,NaN,NaN,1.0,1.0
11/12/2018,Chae Yeon,Bazzaya,,https://youtu.be/lW18GN9TfZc,Girl Solo,Major,Lee Chaeyeon,12/10/1978,,South Korea,,F,NaN,NaN,NaN,NaN,1.0,1.0
11/12/2018,Taemin,Under My Skin,,https://youtu.be/D0OTv7ZUle4,Boy Solo,Japanese,Lee Taemin,7/18/1993,SHINee,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
11/12/2018,Jennie,Solo,,https://youtu.be/b73BI9eUkjM,Girl Solo,Major,Kim Jennie,1/16/1996,BLACKPINK,South Korea,Anyang,F,NaN,NaN,NaN,NaN,1.0,1.0
11/11/2018,P.O,Comme Des Garcons,,https://youtu.be/ijSbzTvM_mc,Boy Solo,Major,Pyo Jihoon,2/2/1993,Block B,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
11/6/2018,Key,Forever Yours feat. Soyou,,https://youtu.be/BJUjR2N0aEM,Boy Solo,Major,Kim Kibum,9/23/1991,SHINee,South Korea,Daegu,M,NaN,NaN,NaN,NaN,1.0,1.0
10/24/2018,BoA,Woman,,https://youtu.be/RlMg8FbcP7g,Girl Solo,Major,Kwon Boa,11/5/1989,,South Korea,Guri,F,NaN,NaN,NaN,NaN,1.0,1.0
9/20/2018,Eyedi,Red,,https://youtu.be/JI6Jyup0Grc,Girl Solo,Major,Nam Yujin,12/8/1995,,South Korea,Suncheon,F,NaN,NaN,NaN,NaN,1.0,1.0
6/18/2018,Taeyeon,Something New,,https://youtu.be/im1UUY8dQIk,Girl Solo,Major,Kim Taeyeon,3/9/1989,SNSD,South Korea,Jeonju,F,NaN,NaN,NaN,NaN,1.0,1.0
6/5/2018,Yubin,Lady,Naive,https://youtu.be/2MiQonPvlVM,Girl Solo,Major,Kim Yubin,10/4/1988,Wonder Girls,South Korea,Gwangju,F,NaN,NaN,NaN,NaN,1.0,1.0
6/5/2018,Navi,Monday to Sunday,,https://youtu.be/Qd36eR0n_ag,Girl Solo,Major,Ahn Jiho,3/22/1986,,South Korea,Gyeonggi-do,F,NaN,NaN,NaN,NaN,1.0,1.0
5/30/2018,Sam Kim,Teenager feat. Lee Rohan,,https://youtu.be/g7SaHANkFaE,Boy Solo,Major,Samuel Kim,1/17/2002,,South Korea,Los Angeles,M,NaN,NaN,NaN,NaN,1.0,1.0
5/15/2018,Eyedi,Luv Highway,Kwak Minseung,https://youtu.be/n2VWSc-jSo,Girl Solo,Major,Nam Yujin,12/8/1995,,South Korea,Suncheon,F,NaN,NaN,NaN,NaN,1.0,1.0
5/9/2018,Yong Junhyung,Go Away,,https://youtu.be/50czugdZXgo,Boy Solo,Major,Yong Junyung,12/19/1989,Highlight,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
4/24/2018,Luna,Night Reminiscin’,,https://youtu.be/KR-Z3YYM5xw,Girl Solo,Major,Park Sunyoung,8/12/1993,f(x),South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
4/24/2018,Solar,Nada Sou Sou,,https://youtu.be/0gmZBW3Ngf0,Girl Solo,Minor,Kim Yongsun,2/21/1991,Mamamoo,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
4/23/2018,Hyolyn,Dally feat. GRAY,,https://youtu.be/AoZFLCy-P-8,Girl Solo,Major,Kim Hyojung,1/11/1991,SISTAR,South Korea,,F,NaN,NaN,NaN,NaN,1.0,1.0
4/22/2018,Solar,Where the Wind Rises,,https://youtu.be/Wn03tgpmMJg,Girl Solo,Minor,Kim Yongsun,2/21/1991,Mamamoo,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
4/19/2018,Zhoumi,I Don't Care,,https://youtu.be/2YVJxmokb1M,Boy Solo,Major,,,,,,,NaN,NaN,NaN,NaN,1.0,1.0
4/19/2018,Minseo,Growing Up,,https://youtu.be/fwetVfkOBuE,Girl Solo,Major,Kim Minseo,8/12/2004,woo!ah!,South Korea,,F,NaN,NaN,NaN,NaN,1.0,1.0
4/18/2018,Yenny,Pluhmm,,https://youtu.be/7Rb5ISGbAbU,Girl Solo,Major,Park Yeeun,5/26/1989,Wonder Girls,South Korea,Goyang,F,NaN,NaN,NaN,NaN,1.0,1.0
4/18/2018,Hyoyeon,Sober feat. Ummet Ozcan,,https://youtu.be/T87wXAJe-_M,Girl Solo,Major,Kim Hyoyeon,9/22/1989,SNSD,South Korea,Incheon,F,NaN,NaN,NaN,NaN,1.0,1.0
4/18/2018,Soya,Oasis,,https://youtu.be/zEf80W_rjSQ,Girl Solo,Major,Kim Soya,4/2/1990,,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
4/17/2018,Wheein,Easy,,https://youtu.be/KNWLQI5_JLc,Girl Solo,Minor,Jung Wheein,4/17/1995,Mamamoo,South Korea,Jeonju,F,NaN,NaN,NaN,NaN,1.0,1.0
4/11/2018,Eric Nam,Honestly…,,https://youtu.be/vbZbnpbVc0w,Boy Solo,Major,Nam Yoon-do,11/17/1988,,US,Georgia,M,NaN,NaN,NaN,NaN,1.0,1.0
4/11/2018,Yoo Seonho,Maybe Spring,,https://youtu.be/GCthpcAos9c,Boy Solo,Major,Yoo Seonho,1/28/2002,,South Korea,Incheon,M,NaN,NaN,NaN,NaN,1.0,1.0
4/10/2018,JooYoung,Daydream,,https://youtu.be/WHFRxy7BfmI,Boy Solo,Major,Kim Jooyoung,3/9/1991,,South Korea,Cheonju,M,NaN,NaN,NaN,NaN,1.0,1.0
4/9/2018,Eric Nam,Potion feat. Woodie Gochild,,https://youtu.be/MSKak-e3Cgs,Boy Solo,Major,Nam Yoon-do,11/17/1988,,US,Georgia,M,NaN,NaN,NaN,NaN,1.0,1.0
4/6/2018,Ten,New Heroes,,https://youtu.be/VM-g_bkFdzo,Boy Solo,Special,Chittaphon Leechaiyapornkul,2/27/1996,NCT,Thailand,Bangkok,M,NaN,NaN,NaN,NaN,1.0,1.0
3/28/2018,Sam Kim,ONE feat. Jung Ilhoon,,https://youtu.be/tvAk65H4JCI,Boy Solo,Major,Samuel Kim,1/17/2002,,South Korea,Los Angeles,M,NaN,NaN,NaN,NaN,1.0,1.0
3/14/2018,Hoya,Angel,,https://youtu.be/3RwuSVv11qM,Boy Solo,Minor,Lee Howon,3/28/1991,,South Korea,Busan,M,NaN,NaN,NaN,NaN,1.0,1.0
3/11/2018,HEYNE,Insomnia,,https://youtu.be/yAQFRTsZhp8,Girl Solo,Major,Kim Hyein,6/3/1992,,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
3/8/2018,Heize,Didn't Know Me,,https://youtu.be/MGos22_JM1U,Girl Solo,Major,Jang Dahye,8/9/1991,,South Korea,Daegu,F,NaN,NaN,NaN,NaN,1.0,1.0
3/8/2018,Heize,Jenga feat. Gaeko,,https://youtu.be/uw_HR9jIJww,Girl Solo,Major,Jang Dahye,8/9/1991,,South Korea,Daegu,F,NaN,NaN,NaN,NaN,1.0,1.0
3/7/2018,Sojung,Stay Here,,https://youtu.be/iqvE86-kbCA,Girl Solo,Major,Lee Sojung,9/3/1993,Ladies' Code,South Korea,Wonju,F,NaN,NaN,NaN,NaN,1.0,1.0
3/6/2018,j-hope,Airplane,,https://youtu.be/8O_MwlZ2dEg,Boy Solo,Minor,Jung Hoseok,2/18/1994,BTS,South Korea,Gwangju,M,NaN,NaN,NaN,NaN,1.0,1.0
3/1/2018,j-hope,Daydream,,https://youtu.be/OK3GJ0WIQ8s,Boy Solo,Major,Jung Hoseok,2/18/1994,BTS,South Korea,Gwangju,M,NaN,NaN,NaN,NaN,1.0,1.0
2/28/2018,Jeon Soyeon,Idle Song,,https://youtu.be/b01dBTBzyz0,Girl Solo,Minor,Jeon Soyeon,8/26/1998,(G)I-DLE,South Korea,,F,NaN,NaN,NaN,NaN,1.0,1.0
2/20/2018,I.M,Fly With Me,,https://youtu.be/STEUAcTmXTg,Boy Solo,Minor,Lim Changkyun,1/26/1996,MONSTA X,South Korea,Gwangju,M,NaN,NaN,NaN,NaN,1.0,1.0
2/20/2018,BoA,"One Shot, Two Shot",,https://youtu.be/Xg_4tbLnIOc,Girl Solo,Major,Kwon Boa,11/5/1989,,South Korea,Guri,F,NaN,NaN,NaN,NaN,1.0,1.0
2/19/2018,Yoseob,Where I Am Gone,,https://youtu.be/R0HfzG3BR20,Boy Solo,Major,Yang Yoseob,1/5/1990,Highlight,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
2/15/2018,Kino,Lonely,,https://youtu.be/iSoN4v1G8Os,Boy Solo,Minor,Kang Hyungku,1/27/1998,PENTAGON,South Korea,,M,NaN,NaN,NaN,NaN,1.0,1.0
2/14/2018,Suzy,SObeR,,https://youtu.be/DgT4CPv_CCE,Girl Solo,Major,Bae Suji,10/10/1994,miss A,South Korea,Gwangju,F,NaN,NaN,NaN,NaN,1.0,1.0
2/13/2018,Park Boram,Will Be Fine,,https://youtu.be/cWvE3P6AWSA,Girl Solo,Major,,,,,,,NaN,NaN,NaN,NaN,1.0,1.0
2/12/2018,Roy Kim,Only Then,,https://youtu.be/SkN_hWI6n28,Boy Solo,Major,Kim Sangwoo,7/3/1993,,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
2/12/2018,Yoseob,Star,,https://youtu.be/YW0doOWokVU,Boy Solo,Major,Yang Yoseob,1/5/1990,Highlight,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
2/7/2018,Hong Jinyoung,Good Bye,,https://youtu.be/ePRk5THh2Q8,Girl Solo,Major,Hong Jinyoung,8/9/1985,,South Korea,Gwangju,F,NaN,NaN,NaN,NaN,1.0,1.0
2/6/2018,Hyolyn,To Do List,,https://youtu.be/F4oenLX1WcA,Girl Solo,Major,Kim Hyojung,1/11/1991,SISTAR,South Korea,,F,NaN,NaN,NaN,NaN,1.0,1.0
1/31/2018,BoA,Nega Dola,,https://youtu.be/pykyNOEVqCU,Girl Solo,Major,Kwon Boa,11/5/1989,,South Korea,Guri,F,NaN,NaN,NaN,NaN,1.0,1.0
1/31/2018,Soya,Show,,https://youtu.be/YSdYK6yGEWg,Girl Solo,Major,Kim Soya,4/2/1990,,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
1/29/2018,Suzy,Holiday feat. DPR LIVE,VISUALSFROM.,https://youtu.be/lpzJNwur6Zk,Girl Solo,Major,Bae Suji,10/10/1994,miss A,South Korea,Gwangju,F,NaN,NaN,NaN,NaN,1.0,1.0
1/29/2018,Risso,Alergy,,https://youtu.be/8gaxwpzrf6M,Girl Solo,Minor,Kim Sori,2/12/1990,,South Korea,,F,NaN,NaN,NaN,NaN,1.0,1.0
1/29/2018,DEAN,instagram,,https://youtu.be/wKyMIrBClYw,Boy Solo,Major,Kwon Hyuk,11/10/1992,,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
1/24/2018,Jeong Sewoon,Baby It's U,,https://youtu.be/VED_cqxthf4,Boy Solo,Major,Jeong Sewoon,5/31/1997,,South Korea,Changwon,M,NaN,NaN,NaN,NaN,1.0,1.0
1/23/2018,Jong-hyun,Before Our Spring,,https://youtu.be/v9ea5VDQfXg,Boy Solo,Major,Kim Jonghyun,4/8/1990,SHINee,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
1/22/2018,Jong-hyun,Shinin',HIGHQUALITYFISH,https://youtu.be/J41qe-TM1DY,Boy Solo,Major,Kim Jonghyun,4/8/1990,SHINee,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
1/22/2018,Ravi,Nirvana feat. Park Jimin,,https://youtu.be/clGewsyYqBg,Boy Solo,Major,Kim Wonsik,2/15/1993,VIXX,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
1/22/2018,Suzy,In Love With Someone Else,,https://youtu.be/eQ3gXtX3U7I,Girl Solo,Minor,Bae Suji,10/10/1994,miss A,South Korea,Gwangju,F,NaN,NaN,NaN,NaN,1.0,1.0
1/18/2018,Sunmi,Heroine,,https://youtu.be/F4qfN5UeFvQ,Girl Solo,Major,Lee Sunmi,5/2/1992,Wonder Girls,South Korea,Iksan,F,NaN,NaN,NaN,NaN,1.0,1.0
1/17/2018,Chungha,Roller Coaster,,https://youtu.be/900X9fDFLc4,Girl Solo,Major,Kim Chungha,2/9/1996,,South Korea,Dallas,F,NaN,NaN,NaN,NaN,1.0,1.0
1/10/2018,Jo Kwon,Lonely,,https://youtu.be/DpObGkT0GZc,Boy Solo,Minor,,,,,,,NaN,NaN,NaN,NaN,1.0,1.0
1/8/2018,Jang Wooyoung,Going Going,,https://youtu.be/8TBDBCdaf3Y,Boy Solo,Minor,Jang Wooyoung,4/30/1989,2PM,South Korea,Busan,M,NaN,NaN,NaN,NaN,1.0,1.0
12/28/2017,Younha,Parade,,https://youtu.be/7bPffIZot10,Girl Solo,Major,Go Younha,4/29/1988,,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
12/23/2017,BoA,Jazzclub,,https://youtu.be/xP-DFPuODcM,Girl Solo,Japanese,Kwon Boa,11/5/1989,,South Korea,Guri,F,NaN,NaN,NaN,NaN,1.0,1.0
12/5/2017,Hyuna,Lip & Hip,,https://youtu.be/vcqImqOVE2U,Girl Solo,Major,Kim Hyuna,6/6/1992,4minute,South Korea,Jeolla,F,NaN,NaN,NaN,NaN,1.0,1.0
12/5/2017,Hyuna,Lip & Hip,,https://youtu.be/vcqImqOVE2U,Girl Solo,Major,Moon Hyuna,1/19/1987,,South Korea,Yeosu,F,NaN,NaN,NaN,NaN,1.0,1.0
11/16/2017,Sam Kim,Candy,,https://youtu.be/oddXT5uaRb8,Boy Solo,Major,Samuel Kim,1/17/2002,,South Korea,Los Angeles,M,NaN,NaN,NaN,NaN,1.0,1.0
11/7/2017,Kim Sohee,Sobok Sobok feat. Yezi,,https://youtu.be/6wxCAGzMKKs,Girl Solo,Major,Kim Sohee,1/20/1995,I.B.I,South Korea,Busan,F,NaN,NaN,NaN,NaN,1.0,1.0
11/5/2017,Jeon Soyeon,Jelly,,https://youtu.be/FJ8kJdTYj1o,Girl Solo,Major,Jeon Soyeon,8/26/1998,(G)I-DLE,South Korea,,F,NaN,NaN,NaN,NaN,1.0,1.0
11/3/2017,Minah,11°,,https://youtu.be/zbV08YMyktA,Girl Solo,Minor,Bang Minah,5/13/1993,Girl's Day,South Korea,Incheon,F,NaN,NaN,NaN,NaN,1.0,1.0
10/31/2017,Juniel,I Drink Alone,,https://youtu.be/q0KcsfY_1tc,Girl Solo,Major,Choi Seoah,9/3/1993,,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
10/16/2017,Taemin,Move,HIGHQUALITYFISH,https://youtu.be/rcEyUNeZqmY,Boy Solo,Major,Lee Taemin,7/18/1993,SHINee,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
10/12/2017,Yenny,I Wander feat. Gaeko,,https://youtu.be/FZbp8UH4ueM,Girl Solo,Major,Park Yeeun,5/26/1989,Wonder Girls,South Korea,Goyang,F,NaN,NaN,NaN,NaN,1.0,1.0
10/11/2017,Jang Wooyoung,It's The Same,,https://youtu.be/S1sHxeWzT5s,Boy Solo,Minor,Jang Wooyoung,4/30/1989,2PM,South Korea,Busan,M,NaN,NaN,NaN,NaN,1.0,1.0
9/25/2017,Lay,I Need U,,https://youtu.be/1RO9fi2ey28,Boy Solo,Major,Zhang Yixing,10/7/1991,EXO,China,Changsa,M,NaN,NaN,NaN,NaN,1.0,1.0
9/22/2017,IU,Sleepless Rainy Night,,https://youtu.be/m7mvpe1fVa4,Girl Solo,Special,Lee Jieun,5/16/1993,,South Korea,Seoul,F,NaN,NaN,NaN,NaN,1.0,1.0
8/29/2017,Hyuna,Babe,,https://youtu.be/b9xndFqGJ4k,Girl Solo,Major,Kim Hyuna,6/6/1992,4minute,South Korea,Jeolla,F,NaN,NaN,NaN,NaN,1.0,1.0
8/29/2017,Hyuna,Babe,,https://youtu.be/b9xndFqGJ4k,Girl Solo,Major,Moon Hyuna,1/19/1987,,South Korea,Yeosu,F,NaN,NaN,NaN,NaN,1.0,1.0
8/25/2017,Hur Youngji,Memory Clock,,https://youtu.be/VC2k_0D0qU4,Girl Solo,Minor,Hur Youngji,8/30/1994,,South Korea,Goyang,F,NaN,NaN,NaN,NaN,1.0,1.0
8/25/2017,Heize,In the Time Spent With You,,https://youtu.be/1xg2zk4qOPo,Girl Solo,Minor,Jang Dahye,8/9/1991,,South Korea,Daegu,F,NaN,NaN,NaN,NaN,1.0,1.0
8/23/2017,MiSO,Pink Lady,,https://youtu.be/s5RRgsrVT6Y,Girl Solo,Major,Kim Miso,2/4/1995,,South Korea,Gyeonggi-do,F,NaN,NaN,NaN,NaN,1.0,1.0
8/21/2017,Sunmi,Gashina,,https://youtu.be/ur0hCdne2-s,Girl Solo,Major,Lee Sunmi,5/2/1992,Wonder Girls,South Korea,Iksan,F,NaN,NaN,NaN,NaN,1.0,1.0
8/16/2017,Taeyang,Darling,,https://youtu.be/k24UEMaLwEk,Boy Solo,Major,Kim Taeyang,8/2/1991,,South Korea,Seoul,M,NaN,NaN,NaN,NaN,1.0,1.0
8/16/2017,Taeyang,Darling,,https://youtu.be/k24UEMaLwEk,Boy Solo,Major,Dong Youngbae,5/18/1988,BIGBANG,South Korea,Uljeongbu,M,NaN,NaN,NaN,NaN,1.0,1.0
8/16/2017,Taeyang,Darling,,https://youtu.be/k24UEMaLwEk,Boy Solo,Major,Yoo Taeyang,2/28/1997,SF9,South Korea,,M,NaN,NaN,NaN,NaN,1.0,1.0
